id,cve_id,description,published_at,part,last_modified_at,updated_at,cvss_version,cvss_exploitability_score,cvss_impact_score,cvss_vector_string,cvss_attack_vector,cvss_attack_complexity,cvss_privileges_required,cvss_user_interaction,cvss_scope,cvss_confidentiality_impact,cvss_integrity_impact,cvss_availability_impact,cvss_base_score,cvss_base_severity,has_cwe,major,minor,nloc_total,project,project_version,source,release,release_version,release_requirements,inherited_from,technical_lag,version_start,version_end,start_to_patched,start_to_published,published_to_patched,patched_date,exclude_version_end
148140,CVE-2015-2317,"The utils.http.is_safe_url function in Django before 1.4.20, 1.5.x, 1.6.x before 1.6.11, 1.7.x before 1.7.7, and 1.8.x before 1.8c1 does not properly validate URLs, which allows remote attackers to conduct cross-site scripting (XSS) attacks via a control character in a URL, as demonstrated by a \x08javascript: URL.",2015-03-25 14:59:00,django.utils,2018-10-30 16:27:00,2024-03-19 16:51:23.603110,2.0,8.6,2.9,,NETWORK,MEDIUM,NONE,True,UNCHANGED,NONE,PARTIAL,NONE,4.3,,True,1,3,72525.0,django,1.3.7,Direct,django,1.3.7,,,False,1.2,1.4.19,"{'mean': 1766.0, 'median': 1766.0, 'std': nan, 'min': 1766, 'max': 1766}","{'mean': 1772.0, 'median': 1772.0, 'std': nan, 'min': 1772, 'max': 1772}","{'mean': -7.0, 'median': -7.0, 'std': nan, 'min': -7, 'max': -7}","{'mean': Timestamp('2015-03-19 00:03:58'), 'median': Timestamp('2015-03-19 00:03:58'), 'std': NaT, 'min': Timestamp('2015-03-19 00:03:58'), 'max': Timestamp('2015-03-19 00:03:58')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
150409,CVE-2015-5144,"Django before 1.4.21, 1.5.x through 1.6.x, 1.7.x before 1.7.9, and 1.8.x before 1.8.3 uses an incorrect regular expression, which allows remote attackers to inject arbitrary headers and conduct HTTP response splitting attacks via a newline character in an (1) email message to the EmailValidator, a (2) URL to the URLValidator, or unspecified vectors to the (3) validate_ipv4_address or (4) validate_slug validator.",2015-07-14 17:59:00,django.core,2017-09-22 01:29:00,2024-03-19 16:52:18.645855,2.0,8.6,2.9,,NETWORK,MEDIUM,NONE,False,UNCHANGED,NONE,PARTIAL,NONE,4.3,,True,1,3,72525.0,django,1.3.7,Direct,django,1.3.7,,,False,1.2,1.4.20,"{'mean': 1877.0, 'median': 1877.0, 'std': nan, 'min': 1877, 'max': 1877}","{'mean': 1883.0, 'median': 1883.0, 'std': nan, 'min': 1883, 'max': 1883}","{'mean': -6.0, 'median': -6.0, 'std': nan, 'min': -6, 'max': -6}","{'mean': Timestamp('2015-07-08 19:56:26'), 'median': Timestamp('2015-07-08 19:56:26'), 'std': NaT, 'min': Timestamp('2015-07-08 19:56:26'), 'max': Timestamp('2015-07-08 19:56:26')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
152863,CVE-2015-8213,"The get_format function in utils/formats.py in Django before 1.7.x before 1.7.11, 1.8.x before 1.8.7, and 1.9.x before 1.9rc2 might allow remote attackers to obtain sensitive application secrets via a settings key in place of a date/time format setting, as demonstrated by SECRET_KEY.",2015-12-07 20:59:00,django.utils,2016-12-07 18:26:00,2024-03-19 16:53:22.011116,2.0,10.0,2.9,,NETWORK,LOW,NONE,False,UNCHANGED,PARTIAL,NONE,NONE,5.0,,True,1,3,72525.0,django,1.3.7,Direct,django,1.3.7,,,False,1.2,1.7.10,"{'mean': 2016.0, 'median': 2016.0, 'std': nan, 'min': 2016, 'max': 2016}","{'mean': 2030.0, 'median': 2030.0, 'std': nan, 'min': 2030, 'max': 2030}","{'mean': -14.0, 'median': -14.0, 'std': nan, 'min': -14, 'max': -14}","{'mean': Timestamp('2015-11-24 17:19:47'), 'median': Timestamp('2015-11-24 17:19:47'), 'std': NaT, 'min': Timestamp('2015-11-24 17:19:47'), 'max': Timestamp('2015-11-24 17:19:47')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
154474,CVE-2014-0472,"The django.core.urlresolvers.reverse function in Django before 1.4.11, 1.5.x before 1.5.6, 1.6.x before 1.6.3, and 1.7.x before 1.7 beta 2 allows remote attackers to import and execute arbitrary Python modules by leveraging a view that constructs URLs using user input and a ""dotted Python path.""",2014-04-23 15:55:00,django.core,2017-01-07 02:59:00,2024-03-19 17:51:54.561382,2.0,4.9,6.4,,NETWORK,HIGH,NONE,False,UNCHANGED,PARTIAL,PARTIAL,PARTIAL,5.1,,True,1,3,72525.0,django,1.3.7,Direct,django,1.3.7,,,False,1.2,1.4.10,"{'mean': 1435.0, 'median': 1435.0, 'std': nan, 'min': 1435, 'max': 1435}","{'mean': 1436.0, 'median': 1436.0, 'std': nan, 'min': 1436, 'max': 1436}","{'mean': -2.0, 'median': -2.0, 'std': nan, 'min': -2, 'max': -2}","{'mean': Timestamp('2014-04-21 22:40:17'), 'median': Timestamp('2014-04-21 22:40:17'), 'std': NaT, 'min': Timestamp('2014-04-21 22:40:17'), 'max': Timestamp('2014-04-21 22:40:17')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
154475,CVE-2014-0473,"The caching framework in Django before 1.4.11, 1.5.x before 1.5.6, 1.6.x before 1.6.3, and 1.7.x before 1.7 beta 2 reuses a cached CSRF token for all anonymous users, which allows remote attackers to bypass CSRF protections by reading the CSRF cookie for anonymous users.",2014-04-23 15:55:00,-,2017-01-07 02:59:00,2024-03-19 17:51:54.598132,2.0,10.0,2.9,,NETWORK,LOW,NONE,False,UNCHANGED,PARTIAL,NONE,NONE,5.0,,True,1,3,72525.0,django,1.3.7,Direct,django,1.3.7,,,False,1.2,1.4.10,"{'mean': 1435.0, 'median': 1435.0, 'std': nan, 'min': 1435, 'max': 1435}","{'mean': 1436.0, 'median': 1436.0, 'std': nan, 'min': 1436, 'max': 1436}","{'mean': -2.0, 'median': -2.0, 'std': nan, 'min': -2, 'max': -2}","{'mean': Timestamp('2014-04-21 22:40:17'), 'median': Timestamp('2014-04-21 22:40:17'), 'std': NaT, 'min': Timestamp('2014-04-21 22:40:17'), 'max': Timestamp('2014-04-21 22:40:17')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
154476,CVE-2014-0474,"The (1) FilePathField, (2) GenericIPAddressField, and (3) IPAddressField model field classes in Django before 1.4.11, 1.5.x before 1.5.6, 1.6.x before 1.6.3, and 1.7.x before 1.7 beta 2 do not properly perform type conversion, which allows remote attackers to have unspecified impact and vectors, related to ""MySQL typecasting.""",2014-04-23 15:55:00,django.db,2017-01-07 02:59:00,2024-03-19 17:51:54.634593,2.0,10.0,10.0,,NETWORK,LOW,NONE,False,UNCHANGED,COMPLETE,COMPLETE,COMPLETE,10.0,,True,1,3,72525.0,django,1.3.7,Direct,django,1.3.7,,,False,1.2,1.4.10,"{'mean': 1435.0, 'median': 1435.0, 'std': nan, 'min': 1435, 'max': 1435}","{'mean': 1436.0, 'median': 1436.0, 'std': nan, 'min': 1436, 'max': 1436}","{'mean': -2.0, 'median': -2.0, 'std': nan, 'min': -2, 'max': -2}","{'mean': Timestamp('2014-04-21 22:40:17'), 'median': Timestamp('2014-04-21 22:40:17'), 'std': NaT, 'min': Timestamp('2014-04-21 22:40:17'), 'max': Timestamp('2014-04-21 22:40:17')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
154482,CVE-2014-0480,"The core.urlresolvers.reverse function in Django before 1.4.14, 1.5.x before 1.5.9, 1.6.x before 1.6.6, and 1.7 before release candidate 3 does not properly validate URLs, which allows remote attackers to conduct phishing attacks via a // (slash slash) in a URL, which triggers a scheme-relative URL to be generated.",2014-08-26 14:55:00,django.core,2018-10-30 16:27:00,2024-03-19 17:51:54.806967,2.0,8.6,4.9,,NETWORK,MEDIUM,NONE,True,UNCHANGED,PARTIAL,PARTIAL,NONE,5.8,,True,1,3,72525.0,django,1.3.7,Direct,django,1.3.7,,,False,1.2,1.4.13,"{'mean': 1555.0, 'median': 1555.0, 'std': nan, 'min': 1555, 'max': 1555}","{'mean': 1561.0, 'median': 1561.0, 'std': nan, 'min': 1561, 'max': 1561}","{'mean': -6.0, 'median': -6.0, 'std': nan, 'min': -6, 'max': -6}","{'mean': Timestamp('2014-08-20 20:01:35'), 'median': Timestamp('2014-08-20 20:01:35'), 'std': NaT, 'min': Timestamp('2014-08-20 20:01:35'), 'max': Timestamp('2014-08-20 20:01:35')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
154483,CVE-2014-0481,"The default configuration for the file upload handling system in Django before 1.4.14, 1.5.x before 1.5.9, 1.6.x before 1.6.6, and 1.7 before release candidate 3 uses a sequential file name generation process when a file with a conflicting name is uploaded, which allows remote attackers to cause a denial of service (CPU consumption) by unloading a multiple files with the same name.",2014-08-26 14:55:00,-,2018-10-30 16:27:00,2024-03-19 17:51:54.856544,2.0,8.6,2.9,,NETWORK,MEDIUM,NONE,False,UNCHANGED,NONE,NONE,PARTIAL,4.3,,True,1,3,72525.0,django,1.3.7,Direct,django,1.3.7,,,False,1.2,1.4.13,"{'mean': 1555.0, 'median': 1555.0, 'std': nan, 'min': 1555, 'max': 1555}","{'mean': 1561.0, 'median': 1561.0, 'std': nan, 'min': 1561, 'max': 1561}","{'mean': -6.0, 'median': -6.0, 'std': nan, 'min': -6, 'max': -6}","{'mean': Timestamp('2014-08-20 20:01:35'), 'median': Timestamp('2014-08-20 20:01:35'), 'std': NaT, 'min': Timestamp('2014-08-20 20:01:35'), 'max': Timestamp('2014-08-20 20:01:35')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
154484,CVE-2014-0482,"The contrib.auth.middleware.RemoteUserMiddleware middleware in Django before 1.4.14, 1.5.x before 1.5.9, 1.6.x before 1.6.6, and 1.7 before release candidate 3, when using the contrib.auth.backends.RemoteUserBackend backend, allows remote authenticated users to hijack web sessions via vectors related to the REMOTE_USER header.",2014-08-26 14:55:00,django.contrib,2018-10-30 16:27:00,2024-03-19 17:51:54.905128,2.0,6.8,6.4,,NETWORK,MEDIUM,SINGLE,False,UNCHANGED,PARTIAL,PARTIAL,PARTIAL,6.0,,True,1,3,72525.0,django,1.3.7,Direct,django,1.3.7,,,False,1.2,1.4.13,"{'mean': 1555.0, 'median': 1555.0, 'std': nan, 'min': 1555, 'max': 1555}","{'mean': 1561.0, 'median': 1561.0, 'std': nan, 'min': 1561, 'max': 1561}","{'mean': -6.0, 'median': -6.0, 'std': nan, 'min': -6, 'max': -6}","{'mean': Timestamp('2014-08-20 20:01:35'), 'median': Timestamp('2014-08-20 20:01:35'), 'std': NaT, 'min': Timestamp('2014-08-20 20:01:35'), 'max': Timestamp('2014-08-20 20:01:35')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
154485,CVE-2014-0483,"The administrative interface (contrib.admin) in Django before 1.4.14, 1.5.x before 1.5.9, 1.6.x before 1.6.6, and 1.7 before release candidate 3 does not check if a field represents a relationship between models, which allows remote authenticated users to obtain sensitive information via a to_field parameter in a popup action to an admin change form page, as demonstrated by a /admin/auth/user/?pop=1&t=password URI.",2014-08-26 14:55:00,django.contrib,2018-10-30 16:27:00,2024-03-19 17:51:54.953436,2.0,6.8,2.9,,NETWORK,MEDIUM,SINGLE,False,UNCHANGED,PARTIAL,NONE,NONE,3.5,,True,1,3,72525.0,django,1.3.7,Direct,django,1.3.7,,,False,1.2,1.4.13,"{'mean': 1555.0, 'median': 1555.0, 'std': nan, 'min': 1555, 'max': 1555}","{'mean': 1561.0, 'median': 1561.0, 'std': nan, 'min': 1561, 'max': 1561}","{'mean': -6.0, 'median': -6.0, 'std': nan, 'min': -6, 'max': -6}","{'mean': Timestamp('2014-08-20 20:01:35'), 'median': Timestamp('2014-08-20 20:01:35'), 'std': NaT, 'min': Timestamp('2014-08-20 20:01:35'), 'max': Timestamp('2014-08-20 20:01:35')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
62277,CVE-2021-33203,"Django before 2.2.24, 3.x before 3.1.12, and 3.2.x before 3.2.4 has a potential directory traversal via django.contrib.admindocs. Staff members could use the TemplateDetailView view to check the existence of arbitrary files. Additionally, if (and only if) the default admindocs templates have been customized by application developers to also show file contents, then not only the existence but also the file contents would have been exposed. In other words, there is directory traversal outside of the template root directories.",2021-06-08 18:15:00,django.contrib,2023-11-07 03:35:00,2024-03-19 15:26:10.616385,3.1,1.2,3.6,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE,4.9,MEDIUM,True,1,3,72525.0,django,1.3.6,Direct,django,1.3.6,,,False,1.2,2.2.24,"{'mean': 4033.0, 'median': 4033.0, 'std': nan, 'min': 4033, 'max': 4033}","{'mean': 4039.0, 'median': 4039.0, 'std': nan, 'min': 4039, 'max': 4039}","{'mean': -7.0, 'median': -7.0, 'std': nan, 'min': -7, 'max': -7}","{'mean': Timestamp('2021-06-02 08:53:39'), 'median': Timestamp('2021-06-02 08:53:39'), 'std': NaT, 'min': Timestamp('2021-06-02 08:53:39'), 'max': Timestamp('2021-06-02 08:53:39')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
99621,CVE-2019-19844,"Django before 1.11.27, 2.x before 2.2.9, and 3.x before 3.0.1 allows account takeover. A suitably crafted email address (that is equal to an existing user's email address after case transformation of Unicode characters) would allow an attacker to be sent a password reset token for the matched user account. (One mitigation in the new releases is to send password reset tokens only to the registered user email address.)",2019-12-18 19:15:00,-,2023-11-07 03:07:00,2024-03-19 16:29:45.651866,3.1,3.9,5.9,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH,9.8,CRITICAL,True,1,3,72525.0,django,1.3.6,Direct,django,1.3.6,,,False,1.2,1.11.27,"{'mean': 3501.0, 'median': 3501.0, 'std': nan, 'min': 3501, 'max': 3501}","{'mean': 3501.0, 'median': 3501.0, 'std': nan, 'min': 3501, 'max': 3501}","{'mean': -1.0, 'median': -1.0, 'std': nan, 'min': -1, 'max': -1}","{'mean': Timestamp('2019-12-18 08:59:02'), 'median': Timestamp('2019-12-18 08:59:02'), 'std': NaT, 'min': Timestamp('2019-12-18 08:59:02'), 'max': Timestamp('2019-12-18 08:59:02')}","{'mean': 1.0, 'median': 1.0, 'std': nan, 'min': True, 'max': True}"
143160,CVE-2016-6186,"Cross-site scripting (XSS) vulnerability in the dismissChangeRelatedObjectPopup function in contrib/admin/static/admin/js/admin/RelatedObjectLookups.js in Django before 1.8.14, 1.9.x before 1.9.8, and 1.10.x before 1.10rc1 allows remote attackers to inject arbitrary web script or HTML via vectors involving unsafe usage of Element.innerHTML.",2016-08-05 15:59:00,django.contrib,2023-11-07 02:33:00,2024-03-19 16:49:04.802984,3.0,2.8,2.7,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE,6.1,MEDIUM,True,1,3,72525.0,django,1.3.6,Direct,django,1.3.6,,,False,1.2,1.8.13,"{'mean': 2253.0, 'median': 2253.0, 'std': nan, 'min': 2253, 'max': 2253}","{'mean': 2271.0, 'median': 2271.0, 'std': nan, 'min': 2271, 'max': 2271}","{'mean': -18.0, 'median': -18.0, 'std': nan, 'min': -18, 'max': -18}","{'mean': Timestamp('2016-07-18 18:38:12'), 'median': Timestamp('2016-07-18 18:38:12'), 'std': NaT, 'min': Timestamp('2016-07-18 18:38:12'), 'max': Timestamp('2016-07-18 18:38:12')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
144154,CVE-2016-7401,"The cookie parsing code in Django before 1.8.15 and 1.9.x before 1.9.10, when used on a site with Google Analytics, allows remote attackers to bypass an intended CSRF protection mechanism by setting arbitrary cookies.",2016-10-03 18:59:00,-,2018-01-05 02:31:00,2024-03-19 16:49:35.492183,3.0,3.9,3.6,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE,7.5,HIGH,True,1,3,72525.0,django,1.3.6,Direct,django,1.3.6,,,False,1.2,1.8.14,"{'mean': 2323.0, 'median': 2323.0, 'std': nan, 'min': 2323, 'max': 2323}","{'mean': 2330.0, 'median': 2330.0, 'std': nan, 'min': 2330, 'max': 2330}","{'mean': -8.0, 'median': -8.0, 'std': nan, 'min': -8, 'max': -8}","{'mean': Timestamp('2016-09-26 18:30:16'), 'median': Timestamp('2016-09-26 18:30:16'), 'std': NaT, 'min': Timestamp('2016-09-26 18:30:16'), 'max': Timestamp('2016-09-26 18:30:16')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
146140,CVE-2015-0219,"Django before 1.4.18, 1.6.x before 1.6.10, and 1.7.x before 1.7.3 allows remote attackers to spoof WSGI headers by using an _ (underscore) character instead of a - (dash) character in an HTTP header, as demonstrated by an X-Auth_User header.",2015-01-16 16:59:00,-,2016-12-22 02:59:00,2024-03-19 16:50:32.063308,2.0,10.0,2.9,,NETWORK,LOW,NONE,False,UNCHANGED,NONE,PARTIAL,NONE,5.0,,True,1,3,72525.0,django,1.3.6,Direct,django,1.3.6,,,False,1.2,1.4.17,"{'mean': 1701.0, 'median': 1701.0, 'std': nan, 'min': 1701, 'max': 1701}","{'mean': 1704.0, 'median': 1704.0, 'std': nan, 'min': 1704, 'max': 1704}","{'mean': -3.0, 'median': -3.0, 'std': nan, 'min': -3, 'max': -3}","{'mean': Timestamp('2015-01-13 18:54:01'), 'median': Timestamp('2015-01-13 18:54:01'), 'std': NaT, 'min': Timestamp('2015-01-13 18:54:01'), 'max': Timestamp('2015-01-13 18:54:01')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
146141,CVE-2015-0220,"The django.util.http.is_safe_url function in Django before 1.4.18, 1.6.x before 1.6.10, and 1.7.x before 1.7.3 does not properly handle leading whitespaces, which allows remote attackers to conduct cross-site scripting (XSS) attacks via a crafted URL, related to redirect URLs, as demonstrated by a ""\njavascript:"" URL.",2015-01-16 16:59:00,django.util,2016-12-22 02:59:00,2024-03-19 16:50:32.089111,2.0,8.6,2.9,,NETWORK,MEDIUM,NONE,True,UNCHANGED,NONE,PARTIAL,NONE,4.3,,True,1,3,72525.0,django,1.3.6,Direct,django,1.3.6,,,False,1.2,1.4.17,"{'mean': 1701.0, 'median': 1701.0, 'std': nan, 'min': 1701, 'max': 1701}","{'mean': 1704.0, 'median': 1704.0, 'std': nan, 'min': 1704, 'max': 1704}","{'mean': -3.0, 'median': -3.0, 'std': nan, 'min': -3, 'max': -3}","{'mean': Timestamp('2015-01-13 18:54:01'), 'median': Timestamp('2015-01-13 18:54:01'), 'std': NaT, 'min': Timestamp('2015-01-13 18:54:01'), 'max': Timestamp('2015-01-13 18:54:01')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
146142,CVE-2015-0221,"The django.views.static.serve view in Django before 1.4.18, 1.6.x before 1.6.10, and 1.7.x before 1.7.3 reads files an entire line at a time, which allows remote attackers to cause a denial of service (memory consumption) via a long line in a file.",2015-01-16 16:59:00,django.views,2016-12-22 02:59:00,2024-03-19 16:50:32.118295,2.0,10.0,2.9,,NETWORK,LOW,NONE,False,UNCHANGED,NONE,NONE,PARTIAL,5.0,,True,1,3,72525.0,django,1.3.6,Direct,django,1.3.6,,,False,1.2,1.4.17,"{'mean': 1701.0, 'median': 1701.0, 'std': nan, 'min': 1701, 'max': 1701}","{'mean': 1704.0, 'median': 1704.0, 'std': nan, 'min': 1704, 'max': 1704}","{'mean': -3.0, 'median': -3.0, 'std': nan, 'min': -3, 'max': -3}","{'mean': Timestamp('2015-01-13 18:54:01'), 'median': Timestamp('2015-01-13 18:54:01'), 'std': NaT, 'min': Timestamp('2015-01-13 18:54:01'), 'max': Timestamp('2015-01-13 18:54:01')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
146143,CVE-2015-0222,"ModelMultipleChoiceField in Django 1.6.x before 1.6.10 and 1.7.x before 1.7.3, when show_hidden_initial is set to True, allows remote attackers to cause a denial of service by submitting duplicate values, which triggers a large number of SQL queries.",2015-01-16 16:59:00,django.db,2016-12-22 02:59:00,2024-03-19 16:50:32.147949,2.0,10.0,2.9,,NETWORK,LOW,NONE,False,UNCHANGED,NONE,NONE,PARTIAL,5.0,,True,1,3,72525.0,django,1.3.6,Direct,django,1.3.6,,,False,1.2,1.4.17,"{'mean': 1701.0, 'median': 1701.0, 'std': nan, 'min': 1701, 'max': 1701}","{'mean': 1704.0, 'median': 1704.0, 'std': nan, 'min': 1704, 'max': 1704}","{'mean': -3.0, 'median': -3.0, 'std': nan, 'min': -3, 'max': -3}","{'mean': Timestamp('2015-01-13 18:54:01'), 'median': Timestamp('2015-01-13 18:54:01'), 'std': NaT, 'min': Timestamp('2015-01-13 18:54:01'), 'max': Timestamp('2015-01-13 18:54:01')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
148085,CVE-2015-2241,"Cross-site scripting (XSS) vulnerability in the contents function in admin/helpers.py in Django before 1.7.6 and 1.8 before 1.8b2 allows remote attackers to inject arbitrary web script or HTML via a model attribute in ModelAdmin.readonly_fields, as demonstrated by a @property.",2015-03-12 14:59:00,django.contrib,2016-12-03 03:04:00,2024-03-19 16:51:22.186639,2.0,8.6,2.9,,NETWORK,MEDIUM,NONE,True,UNCHANGED,NONE,PARTIAL,NONE,4.3,,True,1,3,72525.0,django,1.3.6,Direct,django,1.3.6,,,False,1.2,1.7.5,"{'mean': 1756.0, 'median': 1756.0, 'std': nan, 'min': 1756, 'max': 1756}","{'mean': 1759.0, 'median': 1759.0, 'std': nan, 'min': 1759, 'max': 1759}","{'mean': -3.0, 'median': -3.0, 'std': nan, 'min': -3, 'max': -3}","{'mean': Timestamp('2015-03-09 15:30:40'), 'median': Timestamp('2015-03-09 15:30:40'), 'std': NaT, 'min': Timestamp('2015-03-09 15:30:40'), 'max': Timestamp('2015-03-09 15:30:40')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
148140,CVE-2015-2317,"The utils.http.is_safe_url function in Django before 1.4.20, 1.5.x, 1.6.x before 1.6.11, 1.7.x before 1.7.7, and 1.8.x before 1.8c1 does not properly validate URLs, which allows remote attackers to conduct cross-site scripting (XSS) attacks via a control character in a URL, as demonstrated by a \x08javascript: URL.",2015-03-25 14:59:00,django.utils,2018-10-30 16:27:00,2024-03-19 16:51:23.603110,2.0,8.6,2.9,,NETWORK,MEDIUM,NONE,True,UNCHANGED,NONE,PARTIAL,NONE,4.3,,True,1,3,72525.0,django,1.3.6,Direct,django,1.3.6,,,False,1.2,1.4.19,"{'mean': 1766.0, 'median': 1766.0, 'std': nan, 'min': 1766, 'max': 1766}","{'mean': 1772.0, 'median': 1772.0, 'std': nan, 'min': 1772, 'max': 1772}","{'mean': -7.0, 'median': -7.0, 'std': nan, 'min': -7, 'max': -7}","{'mean': Timestamp('2015-03-19 00:03:58'), 'median': Timestamp('2015-03-19 00:03:58'), 'std': NaT, 'min': Timestamp('2015-03-19 00:03:58'), 'max': Timestamp('2015-03-19 00:03:58')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
150409,CVE-2015-5144,"Django before 1.4.21, 1.5.x through 1.6.x, 1.7.x before 1.7.9, and 1.8.x before 1.8.3 uses an incorrect regular expression, which allows remote attackers to inject arbitrary headers and conduct HTTP response splitting attacks via a newline character in an (1) email message to the EmailValidator, a (2) URL to the URLValidator, or unspecified vectors to the (3) validate_ipv4_address or (4) validate_slug validator.",2015-07-14 17:59:00,django.core,2017-09-22 01:29:00,2024-03-19 16:52:18.645855,2.0,8.6,2.9,,NETWORK,MEDIUM,NONE,False,UNCHANGED,NONE,PARTIAL,NONE,4.3,,True,1,3,72525.0,django,1.3.6,Direct,django,1.3.6,,,False,1.2,1.4.20,"{'mean': 1877.0, 'median': 1877.0, 'std': nan, 'min': 1877, 'max': 1877}","{'mean': 1883.0, 'median': 1883.0, 'std': nan, 'min': 1883, 'max': 1883}","{'mean': -6.0, 'median': -6.0, 'std': nan, 'min': -6, 'max': -6}","{'mean': Timestamp('2015-07-08 19:56:26'), 'median': Timestamp('2015-07-08 19:56:26'), 'std': NaT, 'min': Timestamp('2015-07-08 19:56:26'), 'max': Timestamp('2015-07-08 19:56:26')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
152863,CVE-2015-8213,"The get_format function in utils/formats.py in Django before 1.7.x before 1.7.11, 1.8.x before 1.8.7, and 1.9.x before 1.9rc2 might allow remote attackers to obtain sensitive application secrets via a settings key in place of a date/time format setting, as demonstrated by SECRET_KEY.",2015-12-07 20:59:00,django.utils,2016-12-07 18:26:00,2024-03-19 16:53:22.011116,2.0,10.0,2.9,,NETWORK,LOW,NONE,False,UNCHANGED,PARTIAL,NONE,NONE,5.0,,True,1,3,72525.0,django,1.3.6,Direct,django,1.3.6,,,False,1.2,1.7.10,"{'mean': 2016.0, 'median': 2016.0, 'std': nan, 'min': 2016, 'max': 2016}","{'mean': 2030.0, 'median': 2030.0, 'std': nan, 'min': 2030, 'max': 2030}","{'mean': -14.0, 'median': -14.0, 'std': nan, 'min': -14, 'max': -14}","{'mean': Timestamp('2015-11-24 17:19:47'), 'median': Timestamp('2015-11-24 17:19:47'), 'std': NaT, 'min': Timestamp('2015-11-24 17:19:47'), 'max': Timestamp('2015-11-24 17:19:47')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
154474,CVE-2014-0472,"The django.core.urlresolvers.reverse function in Django before 1.4.11, 1.5.x before 1.5.6, 1.6.x before 1.6.3, and 1.7.x before 1.7 beta 2 allows remote attackers to import and execute arbitrary Python modules by leveraging a view that constructs URLs using user input and a ""dotted Python path.""",2014-04-23 15:55:00,django.core,2017-01-07 02:59:00,2024-03-19 17:51:54.561382,2.0,4.9,6.4,,NETWORK,HIGH,NONE,False,UNCHANGED,PARTIAL,PARTIAL,PARTIAL,5.1,,True,1,3,72525.0,django,1.3.6,Direct,django,1.3.6,,,False,1.2,1.4.10,"{'mean': 1435.0, 'median': 1435.0, 'std': nan, 'min': 1435, 'max': 1435}","{'mean': 1436.0, 'median': 1436.0, 'std': nan, 'min': 1436, 'max': 1436}","{'mean': -2.0, 'median': -2.0, 'std': nan, 'min': -2, 'max': -2}","{'mean': Timestamp('2014-04-21 22:40:17'), 'median': Timestamp('2014-04-21 22:40:17'), 'std': NaT, 'min': Timestamp('2014-04-21 22:40:17'), 'max': Timestamp('2014-04-21 22:40:17')}","{'mean': 0.0, 'median': 0.0, 'std': nan, 'min': False, 'max': False}"
